Form	Pronunciation
allgemeinen	ʔal.ɡə.ˈmaɪ̯.nən
Allgemeinen	ʔal.ɡə.ˈmaɪ̯.nən
allgemeiner	ʔal.ɡə.ˈmaɪ̯.nɐ
Allgemeines	ʔal.ɡə.ˈmaɪ̯.nəs
Allianz	ʔa.liː.ˈant͡s
Allianzen	ʔa.liː.ˈan.t͡sən
alliebend	ʔal.ˈliː.bənt
Alliierte	ʔa.liː.ˈiːɐ.tə
Alliiertem	ʔa.liː.ˈiːɐ.təm
Alliierten	ʔa.liː.ˈiːɐ.tən
alliierten	ʔa.liː.ˈʔiːɐ.tən
Alliierter	ʔa.liː.ˈiːɐ.tɐ
Alliiertes	ʔa.liː.ˈiːɐ.təs
allodial	ʔa.loː.diː.ˈaːl
Alltag	ˈʔal.taːk
Alltagsgebrauch	ˈʔal.taks.ɡə.bʁaʊ̯x
Alltagsleben	ˈʔal.taːks.leː.bən
alluvial	ʔa.luː.viː.ˈaːl
Alluvion	ʔa.luː.viː.ˈoːn
Alluvionen	ʔa.luː.viː.ˈoː.nən
Alma	ˈʔal.maː
Almenrausche	ˈʔal.mən.ʁaʊ̯.ʃə
Alois	ˈʔa.lɔʏ̯s
Aloysius	ʔa.ˈlɔʏ̯.ziː.ʊs
Alpen	ˈʔal.pən
alpha	ˈʔal.faː
Alpha	ˈʔal.faː
Alphabet	ʔal.fa.ˈbeːt
Alphabets	ʔal.faː.ˈbeːt͡s
als	ˈʔals
Als	ˈʔals
also	ˈʔal.zoː
Also	ˈʔal.zoː
alt	ˈʔalt
Alt	ˈʔalt
altaisch	ʔal.ˈtaː.ɪʃ
altbekannte	ʔalt.bə.ˈkan.tə
alte	ˈʔal.tə
Alte	ˈʔal.tə
altem	ˈʔal.təm
alten	ˈʔal.tən
Alten	ˈʔal.tən
altenaisch	ˈʔal.tə.na.ɪʃ
Altenbrunslar	ʔal.tən.ˈbʁʊns.laːɐ
Altenhilfe	ˈʔal.tən.hɪl.fə
Altenpflege	ˈʔal.tən.p͡fleː.ɡə
Altenwohnheim	ˈʔal.tən.voːn.haɪ̯m
alter	ˈʔal.tɐ
Alter	ˈʔal.tɐ
Alternativ	ʔal.tɐ.na.ˈtiːf
alternative	ʔal.tɐ.na.ˈtiː.və
Alternative	ʔal.tɐ.na.ˈtiː.və
Alternativen	ʔal.tɐ.na.ˈtiː.vən
Alternierende	ʔal.tɐ.ˈniː.ʁən.də
alternierender	ʔal.tɐ.ˈniː.ʁɛn.dɐ
Alters	ˈʔal.tɐs
Altersgrenze	ˈʔal.tɐs.ɡʁɛn.t͡sə
Altersgruppe	ˈʔal.tɐs.ɡʁʊ.pə
Altersgruppen	ˈʔal.tɐs.ɡʁʊ.pən
Altersheim	ˈʔal.tɐs.haɪ̯m
Altersklasse	ˈʔal.tɐs.kla.sə
Altersversorgung	ˈʔal.tɐs.fɛɐ.zɔɐ.ɡʊŋ
Altertum	ˈʔal.tɐ.tʊm
altgriechisch	ˈʔalt.ɡʁiː.çɪʃ
althochdeutsche	ˈʔalt.hoːx.dɔʏ̯.t͡ʃə
althochdeutschen	ˈʔalt.hoːx.dɔʏ̯.t͡ʃən
Altjahrabende	ˈʔalt.jaːɐ.ʔaː.bən.də
Altjahrsabende	ˈʔalt.jaːɐs.ʔaː.bən.də
Altlast	ˈʔalt.last
Altmeister	ˈʔalt.maɪ̯.stɐ
altmodisch	ˈʔalt.moː.dɪʃ
altonaisch	ˈʔal.toː.na.ɪʃ
Altpapier	ˈʔalt.pa.piːɐ
altpersisch	ˈʔalt.pɛʁ.zɪʃ
Altschulden	ˈʔalt.ʃʊl.dən
Altstadt	ˈʔalt.ʃtat
Aluminium	ʔa.luː.ˈmiː.niː.ʊm
Aluminiumdrucke	ʔa.luː.ˈmiː.niː.ʊm.dʁʊ.kə
Aluminiumdrucken	ʔa.luː.ˈmiː.niː.ʊm.dʁʊ.kən
Aluminiums	ʔa.luː.ˈmiː.niː.ʊms
Alveolar	ʔal.veoː.ˈlaːɐ
Alveolars	ʔal.veoː.ˈlaːɐs
Alzey	ˈʔal.t͡saɪ̯
am	ˈʔam
Am	ˈʔam
Amar	ʔa.ˈmaːɐ
Amazonen	ʔa.ma.ˈt͡soː.nən
Ambiente	ʔam.ˈbjɛn.tə
ambitionieren	ʔam.biː.t͡sjo.ˈniː.ʁən
Ambrosia	ʔam.ˈbʁoː.ziː.aː
ambrosianisch	ʔam.bʁoː.ziː.ˈaː.nɪʃ
Ambrosino	ʔam.bʁoː.ˈziː.noː
Ambrosius	ʔam.ˈbʁoː.ziː.ʊs
ambulant	ʔam.buː.ˈlant
Amen	ˈʔaː.mən
America	ʔa.ˈmeː.ʁiː.kaː
American	ʔə.ˈmɛ.rɪ.kən
Americium	ʔa.mə.ˈʁiː.kiː.ʊm
Amerika	ʔa.ˈmeː.ʁiː.kaː
Amerikaner	ʔa.meː.ʁiː.ˈkaː.nɐ
amerikanische	ʔam.ɐ.ʁiː.ˈkaː.nɪ.ʃə
Amerikanischen	ʔa.meː.ʁiː.ˈka.nɪ.ʃən
amerikanischen	ʔam.ɐ.ʁiː.ˈkaː.nɪ.ʃən
amerikanischer	ʔa.mɛ.ʁiː.ˈkaː.nɪ.ʃɐ
amerikanisches	ʔam.ɐ.ʁiː.ˈkaː.nɪ.ʃəs
Amgun	ˈʔam.ɡʊn
amim	ˈʔa.mɪm
Ammoniak	ʔa.moːn.ˈjak
Ammoniaks	ʔa.moːn.ˈjaks
Ammonium	ʔa.ˈmoː.niː.ʊm
Ammoniums	ʔa.ˈmoː.niː.ʊms
Amnesty	ˈʔɛm.nəs.tɪ
Amok	ˈʔa.mɔk
Amor	ˈʔa.moːɐ
Ampel	ˈʔam.pəl
Ampere	ʔam.ˈpeːɐ
Amphiassa	ʔam.ˈfja.saː
Amphibien	ʔam.ˈfiː.bjɛn
Amphibium	ʔam.ˈfiː.biː.ʊm
Amphibiums	ʔam.ˈfiː.biː.ʊms
Amphiole	ʔam.fiː.ˈoː.lə
Amphiolen	ʔam.fiː.ˈoː.lən
amphitheatralisch	ʔam.fiː.teː.a.ˈtʁaː.lɪʃ
Amsterdam	ˈʔams.tɐ.dam
Amt	ˈʔamt
Amtes	ˈʔam.təs
amtliche	ˈʔamt.lɪ.çə
amtlichen	ˈʔamt.lɪ.çən
Amtsantritt	ˈʔamt͡s.ʔan.tʁɪt
Amtsenthebung	ˈʔamt͡s.ʔɛnt.heː.bʊŋ
Amtshauptmanns	ˈʔamt͡s.haʊ̯pt.mans
Amtsinhaber	ˈʔamt͡s.ʔɪn.haː.bɐ
Amtskollege	ˈʔamt͡s.ko.leː.ɡə
Amtsleiter	ˈʔamt͡s.laɪ̯.tɐ
Amtssprache	ˈʔamt͡s.ʃpʁaː.xə
Amtssprachen	ˈʔamt͡s.ʃpʁaː.xən
Amtszeit	ˈʔamt͡s.t͡saɪ̯t
amused	ˈʔə.mjuːzd
an	ˈʔan
An	ˈʔan
Anakreon	ʔa.na.ˈkʁeː.oːn
anakreontisch	ʔa.na.kʁeː.ˈɔn.tɪʃ
analog	ʔa.na.ˈloːk
Analog	ʔa.naː.ˈloːk
analoge	ʔa.naː.ˈloː.ɡə
analogen	ʔa.naː.ˈloː.ɡən
Analogie	ʔa.naː.loː.ˈɡiː
Analyse	ʔa.naː.ˈlyː.zə
Analysen	ʔa.naː.ˈlyː.zən
analysiert	ʔa.naː.lyː.ˈziːɐt
Analysis	ʔa.ˈnaː.lyː.zɪs
Analytikers	ʔa.naː.ˈlyː.tiː.kɐs
Anarchie	ʔa.naɐ.ˈçiː
Anarchist	ʔa.naɐ.ˈçɪst
Anarchisten	ʔa.naɐ.ˈçɪs.tən
anastigmatisch	ʔa.nas.tɪ.ˈɡmaː.tɪʃ
anational	ˈʔa.na.t͡sjoː.naːl
Anatomie	ʔa.na.toː.ˈmiː
anatomische	ʔa.na.ˈtoː.mɪ.ʃə
Anbau	ˈʔan.baʊ̯
Anbaupflanzen	ˈʔan.baʊ̯.p͡flan.t͡sən
anbequemend	ˈʔan.bə.kveː.mənt
anberaumend	ˈʔan.bɐ.ʁaʊ̯.mənt
anbieten	ˈʔan.biː.tən
Anbieter	ˈʔan.biː.tɐ
Anbindung	ˈʔan.bɪn.dʊŋ
And	ˈʔɛːnt
and	ˈʔɛnd
Andabates	ʔan.ˈdaː.baː.təs
Andauung	ˈʔan.daʊ̯.ʊŋ
Anden	ˈʔan.dən
andere	ˈʔan.dɐ.ʁə
Andere	ˈʔan.dɐ.ʁə
anderem	ˈʔan.dɐ.ʁəm
Anderem	ˈʔan.dɐ.ʁəm
anderen	ˈʔan.dɐ.ʁən
Anderen	ˈʔan.dɐ.ʁən
anderer	ˈʔan.dɐ.ʁɐ
andererseits	ˈʔan.dɐ.ʁɐ.saɪ̯t͡s
Andererseits	ˈʔan.dɐ.ʁɐ.saɪ̯t͡s
anderes	ˈʔan.dɐ.ʁəs
andernorts	ˈʔan.dɐn.ʔɔɐt͡s
anders	ˈʔan.dɐs
Anders	ˈʔan.dɐs
Anderson	ˈʔan.dɐ.zoːn
anderswo	ˈʔan.dɐs.voː
anderthalb	ʔan.dɐt.ˈhalp
Andhra	ˈʔan.dʁaː
Andraimon	ʔan.ˈdʁaɪ̯.moːn
Andre	ˈʔan.dʁeː
Andreas	ʔan.ˈdʁeː.aːs
Andreaskreuz	ʔan.ˈdʁeː.as.kʁɔʏ̯t͡s
Andreaskreuze	ʔan.ˈdʁeː.as.kʁɔʏ̯.t͡sə
Andreaskreuzen	ʔan.ˈdʁeː.as.kʁɔʏ̯.t͡sən
Andreaskreuzes	ʔan.ˈdʁeː.as.kʁɔʏ̯.t͡səs
Andreasorden	ʔan.ˈdʁeː.as.ʔɔɐ.dən
Andreasordens	ʔan.ˈdʁeː.as.ʔɔɐ.dəns
Andrej	ʔan.ˈdʁɛɪ̯
Andrew	ˈʔɛːn.druː
Andrewes	ˈʔɛːn.druːs
Andries	ˈʔan.dʁiːs
Androhung	ˈʔan.dʁoː.ʊŋ
Androhungen	ˈʔan.dʁoː.ʊ.ŋən
Androide	ʔan.dʁoː.ˈiː.də
Androiden	ʔan.dʁoː.ˈiː.dən
Andromache	ʔan.ˈdʁoː.ma.xeː
Andrzej	ʔan.ˈdʁɛɪ̯
aneinander	ʔan.ʔaɪ̯n.ˈan.dɐ
aneinandergerate	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaː.tə
aneinandergeraten	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaː.tən
aneinandergeratend	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaː.tənt
aneinandergeratest	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaː.təst
aneinandergeratet	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaː.tət
aneinandergereiht	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁaɪ̯t
aneinandergeriet	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiːt
aneinandergeriete	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiː.tə
aneinandergerieten	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiː.tən
aneinandergerietest	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiː.təst
aneinandergerietet	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiː.tət
aneinandergerietst	ʔan.ʔaɪ̯.ˈnan.dɐ.ɡɐ.ʁiːt͡st
aneinanderreihe	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.ə
aneinanderreihen	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.ən
aneinanderreihend	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.ənt
aneinanderreihest	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.əst
aneinanderreihet	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.ət
aneinanderreihst	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯st
aneinanderreiht	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯t
aneinanderreihte	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.tə
aneinanderreihten	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.tən
aneinanderreihtest	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.təst
aneinanderreihtet	ʔan.ʔaɪ̯n.ˈan.dɐ.ʁaɪ̯.tət
aneinanderzugrenzen	ʔan.ʔaɪ̯.ˈnan.dɐ.t͡suː.ɡʁɛn.t͡sən
aneinanderzureihen	ʔan.ʔaɪ̯.ˈnan.dɐ.t͡suː.ʁaɪ̯.ən
aneinanderzureihn	ʔan.ʔaɪ̯.ˈnan.dɐ.t͡suː.ʁaɪ̯n
Anekdote	ʔa.nɛk.ˈdoː.tə
Anerbenfolge	ˈʔan.ʔɛɐ.bən.fɔl.ɡə
Anerbenrecht	ˈʔan.ʔɛɐ.bən.ʁɛçt
Anerbenrechte	ˈʔan.ʔɛɐ.bən.ʁɛç.tə
Anerbenrechtes	ˈʔan.ʔɛɐ.bən.ʁɛç.təs
Anerbenrechts	ˈʔan.ʔɛɐ.bən.ʁɛçt͡s
anerkannt	ˈʔan.ʔɐ.kant
anerkannte	ˈʔa.nɐ.kan.tə
anerkannten	ˈʔan.ʔɛɐ.kan.tən
Anerkennung	ˈʔan.ʔɛɐ.kɛ.nʊŋ
Aneroid	ʔa.neː.ʁoː.ˈiːt
Aneroidbarometer	ʔa.neː.ʁoː.ˈiːt.ba.ʁoː.ˈmeː.tɐ
Aneroidbarometern	ʔa.neː.ʁoː.ˈiːt.ba.ʁoː.ˈmeː.tɐn
Aneroidbarometers	ʔa.neː.ʁoː.ˈiːt.ba.ʁoː.ˈmeː.tɐs
Anfang	ˈʔan.faŋ
anfange	ˈʔan.faŋ.ə
anfangen	ˈʔan.faŋ.ən
anfangs	ˈʔan.faŋs
Anfangs	ˈʔan.faŋs
anfeuern	ˈʔan.fɔʏ̯.ɐn
Anforderungen	ˈʔan.foːɐ.də.ʁʊ.ŋən
Anfrage	ˈʔan.fʁaː.ɡə
anfragen	ˈʔan.fʁaː.ɡən
Anfragen	ˈʔan.fʁaː.ɡən
Angabe	ˈʔan.ɡaː.bə
Angaben	ˈʔan.ɡaː.bən
angebaut	ˈʔan.ɡə.baʊ̯t
angebend	ˈʔan.ɡeː.bənt
angeblich	ˈʔan.ɡeːp.lɪç
Angeblich	ˈʔan.ɡeːp.lɪç
angebliche	ˈʔan.ɡeːp.lɪ.çə
angeblichen	ˈʔan.ɡeːp.lɪ.çən
Angebot	ˈʔan.ɡə.boːt
Angebote	ˈʔan.ɡə.boː.tə
angeboten	ˈʔan.ɡə.boː.tən
Angeboten	ˈʔan.ɡə.boː.tən
angebotene	ˈʔan.ɡə.boː.tə.nə
Angebots	ˈʔaŋ.ɡə.boːt͡s
angebracht	ˈʔan.ɡə.bʁaxt
angedacht	ˈʔan.ɡə.daxt
angeflogen	ˈʔan.ɡə.floː.ɡən
angegeben	ˈʔan.ɡə.ɡeː.bən
angegebenen	ˈʔan.ɡə.ɡeː.bə.nən
angegriffen	ˈʔan.ɡə.ɡʁɪ.fən
angehen	ˈʔan.ɡeː.ən
Angeklagten	ˈʔan.ɡə.klaːk.tən
Angel	ˈʔa.ŋəl
Angela	ˈʔaŋ.ɡə.laː
Angelegenheiten	ˈʔan.ɡə.leː.ɡən.haɪ̯.tən
angelegt	ˈʔan.ɡə.leːkt
angelegte	ˈʔan.ɡə.leːk.tə
angelegten	ˈʔan.ɡə.leː.ktən
angelehnt	ˈʔan.ɡə.leːnt
Angeles	ˈʔɛn.ʒə.ləs
angeliefertes	ˈʔan.ɡə.liː.fɐ.təs
angelobend	ˈʔan.ɡə.loː.bənt
angelockt	ˈʔan.ɡə.lɔkt
angemalten	ˈʔan.ɡə.mal.tən
angemerkt	ˈʔan.ɡə.mɛʁkt
angemessen	ˈʔan.ɡə.mɛ.sən
angemessene	ˈʔan.ɡə.mɛ.sə.nə
angenehm	ˈʔan.ɡə.neːm
angenommen	ˈʔan.ɡə.nɔ.mən
angeordnet	ˈʔan.ɡə.ʔɔʁt.nət
angepasst	ˈʔan.ɡə.past
angeraten	ˈʔan.ɡə.ʁaː.tən
angeregt	ˈʔan.ɡə.ʁeːkt
angeschlossen	ˈʔan.ɡə.ʃlɔ.sən
angesehen	ˈʔan.ɡə.zeː.ən
angesichts	ˈʔan.ɡə.zɪçt͡s
angesiedelt	ˈʔan.ɡə.ziː.dɛlt
angespannt	ˈʔan.ɡə.ʃpant
angespielt	ˈʔan.ɡə.ʃpiːlt
angesprochen	ˈʔan.ɡə.ʃpʁɔ.xən
Angestellte	ˈʔan.ɡə.ʃtɛl.tə
Angestellten	ˈʔan.ɡə.ʃtɛl.tən
Angestellter	ˈʔan.ɡə.ʃtɛl.tɐ
angestrebt	ˈʔan.ɡə.ʃtʁeːpt
angetan	ˈʔan.ɡə.taːn
angetreten	ˈʔan.ɡə.tʁeː.tən
angewandt	ˈʔan.ɡə.vant
angewendet	ˈʔan.ɡə.vɛn.dət
angewiesen	ˈʔan.ɡə.viː.zən
angezeigt	ˈʔan.ɡə.t͡saɪ̯kt
angibt	ˈʔan.ɡɪpt
Angiom	ʔaŋ.ɡiː.ˈoːm
Angiome	ʔaŋ.ɡiː.ˈoː.mə
Angiomen	ʔaŋ.ɡiː.ˈoː.mən
Angiomes	ʔaŋ.ɡiː.ˈoː.məs
Angioms	ʔaŋ.ɡiː.ˈoːms
Anglizismus	ʔaŋ.ɡliː.ˈt͡sɪs.mʊs
Angola	ʔan.ˈɡoː.laː
Angreifer	ˈʔan.ɡʁaɪ̯.fɐ
angrenzenden	ˈʔan.ɡʁɛn.t͡sən.dən
Angriff	ˈʔan.ɡʁɪf
Angriffe	ˈʔan.ɡʁɪ.fə
Angriffen	ˈʔan.ɡʁɪ.fən
Angst	ˈʔaŋst
anhabend	ˈʔan.haː.bənt
Anhalt	ˈʔan.halt
anhand	ʔan.ˈhant
anhebend	ˈʔan.heː.bənt
anheimgebend	ʔan.ˈhaɪ̯m.ɡeː.bənt
Anhieb	ˈʔan.hiːp
Anime	ˈʔaː.niː.meː
Ankara	ˈʔaŋ.ka.ʁaː
Anklagebank	ˈʔan.klaː.ɡə.baŋk
Anklang	ˈʔan.klaŋ
anklebend	ˈʔan.kleː.bənt
ankommend	ˈʔan.kɔ.mənt
Ankunft	ˈʔan.kʊnft
Anlage	ˈʔan.laː.ɡə
Anlagen	ˈʔan.laː.ɡən
Anlass	ˈʔan.las
Anlauf	ˈʔan.laʊ̯f
Anleger	ˈʔan.leː.ɡɐ
Anlehnung	ˈʔan.leː.nʊŋ
anleimend	ˈʔan.laɪ̯.mənt
Anleitung	ˈʔan.laɪ̯.tʊŋ
Anliegen	ˈʔan.liː.ɡən
Anmeldeschluss	ˈʔan.mɛl.də.ʃlʊs
Anmeldung	ˈʔan.mɛl.dʊŋ
Anmerkung	ˈʔan.mɛɐ.kʊŋ
Anmerkungen	ˈʔan.mɐ.kʊ.ŋən
Anna	ˈʔa.naː
Annaberg	ˈʔa.naː.bɛɐk
Annahme	ˈʔa.naː.mə
Annahmen	ˈʔa.naː.mən
Anne	ˈʔa.nə
annehmen	ˈʔa.neː.mən
annehmend	ˈʔan.neː.mənt
Annexion	ʔa.nɛ.ksiː.ˈoːn
Annexionen	ʔa.nɛ.ksiː.ˈoː.nən
annimmt	ˈʔan.nɪmt
Anniversarium	ʔa.niː.vɛɐ.ˈzaː.ʁiː.ʊm
Anniversariums	ʔa.niː.vɛɐ.ˈzaː.ʁiː.ʊms
Annoncen	ʔa.ˈnõ.sən
annuell	ʔa.nuː.ˈɛl
Annum	ˈʔa.nʊm
Annunziatenorden	ʔa.nʊn.ˈt͡sjaː.tən.ʔɔɐ.dən
Annunziatenordens	ʔa.nʊn.ˈt͡sjaː.tən.ʔɔɐ.dəns
Anode	ʔa.ˈnoː.də
anonym	ʔa.noː.ˈnyːm
Anordnung	ˈʔan.ʔɔɐ.dnʊŋ
Anpassung	ˈʔan.pa.sʊŋ
Anpfiff	ˈʔan.p͡fɪf
anpflaumend	ˈʔan.p͡flaʊ̯.mənt
anprobend	ˈʔan.pʁoː.bənt
anquatscht	ˈʔan.kvat͡ʃt
Anregung	ˈʔan.ʁeː.ɡʊŋ
Anregungen	ˈʔan.ʁeː.ɡʊ.ŋən
Anrufbeantworter	ˈʔan.ʁuːf.beː.ʔant.vɔɐ.tɐ
Anrufer	ˈʔan.ʁuː.fɐ
Anruferinnen	ˈʔan.ʁuː.fə.ʁɪ.nən
ans	ˈʔans
Ansagern	ˈʔan.zaː.ɡɐn
Ansatz	ˈʔan.zat͡s
ansatzweise	ˈʔan.zat͡s.vaɪ̯.zə
anschaulich	ˈʔan.ʃaʊ̯.lɪç
Anschauung	ˈʔan.ʃaʊ̯.ʊŋ
Anschauungen	ˈʔan.ʃaʊ̯.ʊŋən
Anschauungsunterricht	ˈʔan.ʃaʊ̯.ʊŋs.ʔʊn.tɐ.ʁɪçt
Anschauungsunterrichte	ˈʔan.ʃaʊ̯.ʊŋs.ʔʊn.tɐ.ʁɪç.tə
anscheinend	ˈʔan.ʃaɪ̯.nənt
anschiebend	ˈʔan.ʃiː.bənt
Anschlag	ˈʔan.ʃlaːk
Anschluss	ˈʔan.ʃlʊs
Anschlusstreffer	ˈʔan.ʃlʊs.tʁɛ.fɐ
anschraubend	ˈʔan.ʃʁaʊ̯.bənt
anschreibend	ˈʔan.ʃʁaɪ̯.bənt
Anschreibens	ˈʔan.ʃʁaɪ̯.bəns
anschwemmend	ˈʔan.ʃvɛ.mənt
Ansehen	ˈʔan.zeːn
Ansicht	ˈʔan.zɪçt
Ansichten	ˈʔan.zɪç.tən
Ansiedlung	ˈʔan.ziːt.lʊŋ
Ansitz	ˈʔan.zɪt͡s
ansonsten	ʔan.ˈzɔn.stən
Ansonsten	ʔan.ˈzɔns.tən
Ansprachen	ˈʔan.ʃpʁaː.xən
Anspruch	ˈʔan.ʃpʁʊx
Anspruchs	ˈʔan.ʃpʁʊxs
anspruchsvolle	ˈʔan.ʃpʁʊxs.fɔ.lə
Anstalt	ˈʔan.ʃtalt
Anstaltsjournalisten	ˈʔan.ʃtalt͡s.ʒuːʁ.na.lɪs.tən
Anstandswauwau	ˈʔan.ʃtant͡s.vaʊ̯.vaʊ̯
anstatt	ʔan.ˈʃtat
ansteckend	ˈʔan.ʃtɛ.kənt
anstehende	ˈʔan.ʃteː.ən.də
anstelle	ʔan.ˈʃtɛ.lə
Anstelle	ʔan.ˈʃtɛ.lə
Anstellung	ˈʔan.ʃtɛ.lʊŋ
Anstieg	ˈʔan.ʃtiːk
anstimmend	ˈʔan.ʃtɪ.mənt
anstrebend	ˈʔan.ʃtʁeː.bənt
anstrebenswerteren	ˈʔan.ʃtʁeː.bəns.veːɐ.tɐ.ʁən
anstrebenswerteres	ˈʔan.ʃtʁeː.bəns.veːɐ.tɐ.ʁəs
anstrebenswertester	ˈʔan.ʃtʁeː.bəns.veːɐ.təs.tɐ
anstrebenswertster	ˈʔan.ʃtʁeː.bəns.veːɐt.stɐ
anstrengende	ˈʔan.ʃtʁɛŋ.ən.də
Anteil	ˈʔan.taɪ̯l
Anteile	ˈʔan.taɪ̯.lə
Anthony	ˈʔən.θə.niː
anthropoid	ʔan.tʁoː.poː.ˈiːt
Anthropologie	ʔan.tʁoː.poː.loː.ˈɡiː
Anti	ˈʔan.tiː
Antibiotika	ʔan.tiː.biː.ˈoː.tiː.kaː
Antibiotikum	ʔan.tiː.biː.ˈoː.tiː.kʊm
Antibiotikums	ʔan.tiː.biː.ˈoː.tiː.kʊms
Antigene	ˈʔan.tɪ.ɡeː.nə
antiimperialistische	ʔan.tiː.ʔɪm.peː.ʁiː.a.ˈlɪs.tɪ.ʃə
antike	ʔan.ˈtiː.kə
Antike	ʔan.ˈtiː.kə
antiken	ʔan.ˈtiː.kən
Antikommunist	ˈʔan.tiː.kɔ.mʊ.nɪst
antikonzeptionell	ˈʔan.tiː.kɔn.t͡sɛp.t͡sjoː.nɛl
Antimilitarist	ʔan.tiː.miː.liː.ta.ˈʁɪst
Antimon	ˈʔan.tɪ.moːn
Antiochia	ʔan.ˈtjɔ.xjaː
Antiquariat	ʔan.tiː.kvaː.ʁiː.ˈaːt
Antiquariate	ʔan.tiː.kvaː.ʁiː.ˈaː.tə
Antiquariaten	ʔan.tiː.kvaː.ʁiː.ˈaː.tən
Antiquariates	ʔan.tiː.kvaː.ʁiː.ˈaː.təs
Antiquariats	ʔan.tiː.kvaː.ʁiː.ˈaːt͡s
Antithese	ˈʔan.tiː.teː.zə
Antje	ˈʔan.tjə
Antoine	ʔan.ˈtɔan
Anton	ˈʔan.tɔn
Antoni	ˈʔan.toː.nɪ
Antonio	ʔan.toː.ˈnjoː
Antonius	ʔan.ˈtoː.niː.ʊs
Antrag	ˈʔan.tʁaːk
antreibend	ˈʔan.tʁaɪ̯.bənt
Antrieb	ˈʔan.tʁiːp
Antwort	ˈʔant.vɔɐt
Antworten	ˈʔant.vɔɐ.tən
antworten	ˈʔant.vɔʁ.tən
antwortet	ˈʔant.vɔʁ.tət
antwortete	ˈʔant.vɔʁ.tə.tə
Anurie	ʔan.uː.ˈʁiː
Anurieen	ʔan.uː.ˈʁiː.ən
Anus	ˈʔaː.nʊs
Anwalt	ˈʔan.valt
Anweisung	ˈʔan.vaɪ̯.zʊŋ
Anweisungen	ˈʔan.vaɪ̯.zʊ.ŋən
anwendbar	ˈʔan.vɛnt.baːɐ
Anwender	ˈʔan.vɛn.dɐ
Anwendung	ˈʔan.vɛn.dʊŋ
Anwendungen	ˈʔan.vɛn.dʊ.ŋən
anwerbend	ˈʔan.vɛɐ.bənt
anwesend	ˈʔan.veː.zənt
Anwesenden	ˈʔan.veː.zən.dən
Anwesenheit	ˈʔan.veː.zən.haɪ̯t
Anwohnerin	ˈʔan.voː.nɐ.ʁɪn
Anwohnerinnen	ˈʔan.voː.neː.ʁɪ.nən
Anzahl	ˈʔan.t͡sal
Anzeichen	ˈʔan.t͡saɪ̯.çən
anzeigt	ˈʔan.t͡saɪ̯kt
Anziehung	ˈʔan.t͡siː.ʊŋ
Anziehungen	ˈʔan.t͡siː.ʊ.ŋən
Anzieu	ˈʔan.t͡siː.ɔʏ̯
anzueignen	ˈʔan.t͡suː.ʔaɪ̯k.nən
Anzug	ˈʔan.t͡suːk
anzugehen	ˈʔan.t͡suː.ɡeː.ən
anzunehmen	ˈʔan.t͡suː.neː.mən
anzusehen	ˈʔan.t͡suː.zeː.ən
anzutreffen	ˈʔan.t͡suː.tʁɛ.fən
Aorta	ˈʔaː.ʔɔɐ.taː
Aozumi	ʔa.ˈoː.t͡suː.mɪ
Apachen	ʔa.ˈpa.t͡ʃən
Apartment	ʔa.ˈpaɐt.mənt
Apartments	ʔa.ˈpaɐt.mənt͡s
Apfel	ˈʔa.p͡fəl
Apfelwein	ˈʔa.p͡fəl.vaɪ̯n
Aphrodisiaka	ʔaf.ʁoː.diː.ˈziː.a.kaː
Aphrodisiakum	ʔaf.ʁoː.diː.ˈziː.a.kʊm
Aphrodisiakums	ʔaf.ʁoː.diː.ˈziː.a.kʊms
Apnoesyndrome	ˈʔa.pnoː.ə.zyːn.dʁoː.mə
Apo	ˈʔaː.pɔ
apolitisch	ˈʔa.po.li.tɪʃ
Apollo	ʔa.ˈpɔ.loː
Apostel	ʔa.ˈpɔs.təl
Aposteriori	ʔaː.pɔs.teː.ʁiː.ˈoː.ʁiː
