Form	Pronunciation
iwwerdreiwe	ivɐdʁɑɪ̯və
iwwerdreiwen	ivɐdʁɑɪ̯vən
iwwerdroe	ivɐdʁoːə
iwwerdroen	ivɐdʁoːən
iwwerenee	ivəʁəneː
iwwereneen	ivəʁəneːn
iwwerfale	ivɐfaːlə
iwwerfalen	ivɐfaːlən
Iwwerfloss	ivɐflos
iwwerfuere	ivɐfuə̯ʁə
iwwerfueren	ivɐfuə̯ʁən
iwwergi	ivɐɡi
iwwerginn	ivɐɡin
iwwerhaapt	ivɐhaːpt
iwwerhuele	ivɐhuə̯lə
iwwerhuelen	ivɐhuə̯lən
iwwerleeën	ivɐleːən
iwwerliewe	ivɐliə̯və
iwwerliewen	ivɐliə̯vən
iwwermar	ivɐmaːʁ
iwwermuer	ivɐmuːɐ
iwwerrasche	ivəʁɑʃə
iwwerraschen	ivəʁɑʃən
Iwwerraschung	ivəʁɑʃuŋ
iwwerreeche	ivəʁeːɕə
iwwerreechen	ivəʁeːɕən
iwwerrenne	ivəʁænə
iwwerrennen	ivəʁænən
iwwerriede	ivəʁiə̯də
iwwerrieden	ivəʁiə̯dən
Iwwerschrëft	ivɐʃʁəft
Iwwerschwemmung	ivɐʃwæmuŋ
iwwersetze	ivɐsæt͡sə
iwwersetzen	ivɐsæt͡sən
Iwwersiicht	ivɐziːɕt
iwwersprange	ivɐʃpʁɑŋə
iwwersprangen	ivɐʃpʁɑŋən
Iwwerstonn	ivɐʃton
iwwert	ivɐt
iwwerustrengung	ivɐuʃtʁæŋuŋ
iwwerwaache	ivɐvaːχə
iwwerwaachen	ivɐvaːχən
iwwerzeege	ivɐt͡seːʑə
iwwerzeegen	ivɐt͡seːʑən
Iwwerzeegung	ivɐt͡seːʑuŋ
ja	jaː
Jackett	ʒɑkæt
jäize	ʑæːɪ̯t͡sə
jäizeg	ʑæːɪ̯t͡səɕ
jäizen	ʑæːɪ̯t͡sən
jalous	ʒɑləʊ̯s
jalousheet	ʒɑləʊ̯sheːt
Jalousie	ʒɑluziː
Januar	ʑɑnuaːʁ
jarnéier	ʒaːʁnɜɪ̯ɐ
jatte	ʒɑt
jauwe	ʑɑʊ̯və
jauwen	ʑɑʊ̯vən
jeans	d͡ʒiːns
Jeeër	jeɐ
jeeërlech	jeːɐləɕ
jéimere	ʑɜɪ̯məʁə
jéimeren	ʑɜɪ̯məʁən
Jelli	ʒeli
jéngelche	ʑeŋəlɕə
Jéngelchen	ʑeŋəlɕən
jéngste	ʑeŋstə
jéngsten	ʑeŋstən
jick	ʑik
jicke	ʑikə
jicken	ʑikən
jiddefalls	ʑidəfɑls
jidder	ʑidɐ
jidderee	ʑidəʁeː
jiddereen	ʑidəʁeːn
jiddweree	ʑidfəʁeː
jiddwereen	ʑidfəʁeːn
jilli	ʒiliː
jinsseg	ʑinsəɕ
jo	joː
Joe	joːə
joen	joːən
joer	joːɐ
Joffer	jofɐ
jogge	d͡ʒoɡə
joggen	d͡ʒoɡən
jogurth	juɡuʁt
jong	joŋ
Jonggesell	joŋɡəzæl
jongleur	ʒɑ̃ːɡlœːʁ
jonk	joŋk
Jor	joːʁ
jorelaang	joːʁelaːŋ
Jorhonnert	joːʁhonɐt
joshgun	joʃɡun
Journalist	ʒuʁnɑlist
Judd	jut
Judo	juːdoː
Juegd	juə̯ɕt
Jugend	juːʁənt
Jugendherberg	juːʁənthɛːɐbɛʁɕ
Juli	ʑuːli
Juni	ʑuːni
Jupe	ʒyp
jupon	ʒypɑ̃ː
jus	ʒyː
just	ʒust
ka	kɑ
Kaart	kaːʁt
Kabel	kaːbəl
Kabes	kaːbəs
Kach	kɑχ
Kachbuch	kɑχbuχ
kachcours	kɑχkuːɐ
kachdëppe	kɑχdəpə
Kachdëppen	kɑχdəpən
käche	kæɕə
kache	kɑχə
kachegliddeg	kɑχəɡlidəɕ
Kächen	kæɕən
kachen	kɑχən
Kachmaschinn	kɑχmɑʃin
kackelack	kɑkəlɑk
kackuett	kɑkwæt
Kadaver	kɑdaːvɐ
Kader	kaːdɐ
käerche	kɛːɐɕə
käerchen	kɛːɐɕən
Käerz	kɛːɐt͡s
kaf	kaːf
kafe	kaːfə
Käfeg	kɛːfəɕ
kafen	kaːfən
Kaffi	kɑfiː
kaffisbiz	kɑfiːsbiːt͡s
kaffisläffelche	kɑfiːslæfəlɕə
kaffisläffelchen	kɑfiːslæfəlɕən
kaffismille	kɑfiːsmilə
kaffismillen	kɑfiːsmilən
käiche	kæːɪ̯ɕə
käichen	kæːɪ̯ɕən
Kakao	kɑkɑoː
kal	kaːl
Kalbass	kɑlbɑs
kalbliddeg	kaːlblidəɕ
Kalenner	kɑlænɐ
kall	kɑl
Kallef	kɑləf
kalleffleesch	kɑləffleːʃ
kallefskotlett	kɑləfskotlæt
kallek	kɑlek
Kalzong	kɑlt͡soŋ
Kamäin	kɑmæːɪ̯n
Kaméidi	kɑmɜɪ̯di
kaméil	kɑmɜɪ̯l
Kamell	kɑmæll
Kamera	kɑmeːʁaː
kämme	kæmə
kämmen	kæmən
kammoud	kɑməʊ̯t
kammoudheet	kɑməʊ̯theːt
kamomill	kɑmomil
kamp	kɑmp
Kampf	kɑmp͡f
kämpfe	kæmp͡fə
kämpfen	kæmp͡fən
Kämpfer	kæmp͡fɐ
kan	kaːn
Kanal	kɑnaːl
kanarievull	kɑnaːʁiə̯ful
kand	kɑnt
Kanddaf	kɑntdaːf
kanéngche	kɑneŋɕə
Kanéngchen	kɑneŋɕən
Känguruh	kæŋɡuʁuː
kannereg	kɑnəʁəɕ
Kannerkutsch	kɑnɐkut͡ʃ
Kannerzëmmer	kɑnɐt͡səmɐ
Kantin	kɑntin
Kap	kaːp
kapéiere	kɑpɜɪ̯əʁə
kapéieren	kɑpɜɪ̯əʁən
kaper	kaːpɐ
kapëtche	kɑpət͡ɕə
kapëtchen	kɑpət͡ɕən
Kapitel	kɑpitəl
kapp	kɑp
kappkësse	kɑpkəsə
Kappkëssen	kɑpkəsən
kappsprong	kɑpʃpʁoŋ
Kappwéi	kɑpvɜɪ̯
kappzich	kɑpt͡siɕ
Kar	kaːʁ
Kär	kɛːʁ
karaff	kɑʁɑf
Karate	kɑʁaːteː
karblumm	kaːʁblum
karéiert	kɑʁɜɪ̯ɐt
Kärel	kɛːʁəl
kärgesond	kɛːʁɡəzont
karmell	kɑʁmæl
karo	kaːʁoː
Karschnatz	kaːʁʃnɑt͡s
Kartong	kɑχtoŋ
kartongskëscht	kɑχtoŋskəʃt
kasär	kɑzɛːʁ
käscht	kæʃt
kascht	kɑʃt
kaschte	kɑʃtə
Käschtebam	kæʃtəbaːm
kaschten	kɑʃtən
kassett	kɑsæt
kassroll	kɑsʁol
Katastrof	kɑtɑstʁoːf
kathoulesch	kɑtəʊ̯ləʃ
Katze	kɑt͡sə
katzen	kɑt͡sən
kaum	kæːʊ̯m
kauzekapp	kæːʊ̯t͡səkɑp
Kaviar	kɑviaːʁ
kaweechelche	kɑveːɕəlɕə
Kaweechelchen	kɑveːɕəlɕən
Kaz	kaːt͡s
këddele	kədələ
këddeleg	kədələɕ
këddelen	kədələn
kee	keː
Keefer	keːfɐ
Keel	keːl
keeleklatz	keːləklɑt͡s
Keelt	keːlt
keen	keːn
Kees	keːs
Keeser	keːzɐ
Keess	keːs
kéidreck	kɜɪ̯dʁæk
kéier	kɜɪ̯ɐ
keime	kɑɪ̯mə
keimen	kɑɪ̯mən
Kéis	kɜɪ̯s
kéisecker	kɜɪ̯sekɐ
kéisrapp	kɜɪ̯sʁɑp
kéistupp	kɜɪ̯ʃtup
Keller	kælɐ
kellertrap	kælɐtʁaːp
Këndche	kənt͡ɕə
Këndchen	kənt͡ɕən
keng	kæŋ
kéng	keŋ
kénge	keŋə
kéngen	keŋən
kéngheet	keŋheːt
kënn	kən
kenne	kænə
kënne	kənə
kënneg	kənəɕ
kënnege	kənəʑə
kënnegen	kənəʑən
kennen	kænən
kënnen	kənən
Kennschaft	kænʃɑft
kënschtlech	kənʃtləɕ
Kënschtler	kənʃtlɐ
Këscht	kəʃt
Kësse	kəsə
këssen	kəsən
Kette	kætə
Ketten	kætən
Kiche	kiɕə
kichebriet	kiɕəbʁiə̯t
Kichelche	kiɕəlɕə
Kichelchen	kiɕəlɕən
Kichemesser	kiɕəmæsɐ
Kichen	kiɕən
Kichendësch	kiɕəndəʃ
kichenduch	kiɕənduχ
kicheschaf	kiɕəʃaːf
kichestull	kiɕəʃtul
kichewo	kiɕəvoː
kickele	kikələ
kickelen	kikələn
kidnappéiere	kitnɑpɜɪ̯əʁə
kidnappéieren	kitnɑpɜɪ̯əʁən
kierb	kiɐ̯p
kierbiischt	kiɐ̯biːʃt
Kierch	kiɐ̯ɕ
kiere	kiɐ̯ʁə
kieren	kiɐ̯ʁən
kierfche	kiɐ̯fɕə
kierfchen	kiɐ̯fɕən
Kierfecht	kiɐ̯fəɕt
Kiermes	kiɐ̯məs
Kierper	kiɐ̯pɐ
kierze	kiɐ̯t͡sə
kierzen	kiɐ̯t͡sən
kierzlech	kiɐ̯t͡sləɕ
Kiewerlek	kiə̯vɐlek
Kiischt	kiːʃt
kiischtche	kiːʃt͡ɕə
kiischtchen	kiːʃt͡ɕən
kiischtebam	kiːʃtəbaːm
kill	kil
kille	kilə
killen	kilən
Kilo	kiloː
kilometer	kilomeːtɐ
king	kiŋ
kinge	kiŋə
kingen	kiŋən
Kinnek	kinek
Kinnigin	kiniɡin
Kino	kinoː
kippe	kipə
kippen	kipən
kiselstee	kizəlʃteː
kiselsteen	kizəlʃteːn
Kitsch	kit͡ʃ
kitscheg	kit͡ʃəɕ
kiwwel	kivəl
Klaatsch	klaːt͡ʃ
klaatsche	klaːt͡ʃə
klaatschen	klaːt͡ʃən
klabbere	klɑbəʁə
klabberen	klɑbəʁən
Klack	klɑk
Klackespill	klɑkəʃpil
klam	klaːm
klamme	klɑmə
klammen	klɑmən
klape	klaːpə
klapen	klaːpən
klappbar	klɑpbaːʁ
klappe	klɑpə
klappen	klɑpən
Kläpperei	klæpəʁɑɪ̯
klapplued	klɑpluə̯t
Klarinett	klɑʁinæt
Klass	klɑs
klätsche	klæt͡ʃə
klätschen	klæt͡ʃən
Klatz	klɑt͡s
Klatzkapp	klɑt͡skɑp
klatzkäppeg	klɑt͡skæpəɕ
klaue	klɑʊ̯ə
klauen	klɑʊ̯ən
klauschter	klæːʊ̯ʃtɐ
Kleed	kleːt
kleedche	kleːt͡ɕə
kleedchen	kleːt͡ɕən
kleederbigel	kleːdɐbiʑəl
kleederbiischt	kleːdɐbiːʃt
Kleedergeschäft	kleːdɐɡəʃæft
Kleederschaf	kleːdɐʃaːf
Kleedung	kleːduŋ
Kleesche	kleːsjə
Kleeschen	kleːsjən
kleesper	kleːspɐ
Kléi	klɜɪ̯
kleng	klæŋ
klénge	kleŋə
Klengegkeet	klæŋəɕkeːt
kléngen	kleŋən
klenglech	klæŋləɕ
Klensch	klænʃ
klëppelsteng	kləpəlʃtæŋ
Klibber	klibɐ
Klima	kliːmaː
Klinik	klinik
klinzeg	klint͡səɕ
klippe	klipə
klippen	klipən
Klo	kloː
kloe	kloːə
kloen	kloːən
kloer	kloːɐ
klomp	klomp
klotere	kloːtəʁə
kloteren	kloːtəʁən
Klouschter	kləʊ̯ʃtɐ
kluck	kluk
Kludder	kludɐ
klunsch	klunʃ
klunschele	klunʃələ
klunschelen	klunʃələn
knabbele	knɑbələ
knabbelen	knɑbələn
knabbere	knɑbəʁə
knabberen	knɑbəʁən
Knache	knɑχə
Knachen	knɑχən
knae	knaːə
knaen	knaːən
knäipche	knæːɪ̯pɕə
knäipchen	knæːɪ̯pɕən
knäipe	knæːɪ̯pə
knäipen	knæːɪ̯pən
knapp	knɑp
Knäpplach	knæplɑχ
knapps	knɑps
Knascht	knɑʃt
knaschteg	knɑʃtəɕ
Knätsch	knæt͡ʃ
knätsche	knæt͡ʃə
knätschen	knæt͡ʃən
knätzele	knæt͡sələ
knätzelen	knæt͡sələn
knausereg	knɑʊ̯zəʁəɕ
knéchele	knəɕələ
knéchelen	knəɕələn
knéckeg	knekəɕ
Knéckjang	knekʒɑŋ
Knéi	knɜɪ̯
Knéie	knɜɪ̯ə
knéien	knɜɪ̯ən
knéischeif	knɜɪ̯ʃɑɪ̯f
Knëppel	knəpəl
Knëppelsteng	knəpəlʃtæŋ
kniddel	knidəl
kniede	kniə̯də
knieden	kniə̯dən
kniff	knif
knippche	knipɕə
Knippchen	knipɕən
knipse	knipsə
knipsen	knipsən
kniwwele	knivələ
kniwwelen	knivələn
knosp	knosp
knoutere	knəʊ̯təʁə
knoutereg	knəʊ̯təʁəɕ
knouteren	knəʊ̯təʁən
knubbeleg	knubələɕ
Knuet	knuə̯t
Knuewelek	knuə̯vəlek
Knupp	knup
knuppe	knupə
knuppen	knupən
Köder	køːdɐ
Koffer	kofɐ
kokett	kokæt
Kolleg	koleːɕ
Kollegin	koleːʑin
Kolonn	kolon
Komerod	koməʁoːt
komesch	koːməʃ
Komiker	koːmikɐ
Komma	komaː
kommandéiere	komɑndɜɪ̯əʁə
kommandéieren	komɑndɜɪ̯əʁən
komme	komə
kommen	komən
Kommissioun	komisjəʊ̯n
komp	komp
Kompass	kompɑs
Kompetenz	kompeːtænt͡s
Kompliment	komplimænt
komplizéiert	komplit͡sɜɪ̯ɐt
komplottéiere	komplotɜɪ̯əʁə
komplottéieren	komplotɜɪ̯əʁən
Komponist	komponist
Konditioun	kondit͡sjəʊ̯n
konfus	konfuːs
konnschaft	konʃɑft
Konscht	konʃt
Konschtwierk	konʃtviɐ̯k
konserv	konzɛʁf
konserven	konzɛʁvən
Konsonant	konzonɑnt
Kont	kont
kontabilitéit	kontɑbilitɜɪ̯t
kontakt	kontɑkt
kontrolléiere	kontʁolɜɪ̯əʁə
kontrolléieren	kontʁolɜɪ̯əʁən
Kontroller	kontʁolɐ
kontrolltuerm	kontʁoltuɐm
kopéiere	kopɜɪ̯əʁə
kopéieren	kopɜɪ̯əʁən
kopi	kopi
Koppel	kopəl
Kopplabunz	koplɑbunt͡s
kork	koχk
koschter	koʃtɐ
koschtere	koʃtəʁə
koschteren	koʃtəʁən
Koseng	kozeŋ
Kostüm	kostym
kotlett	kotlæt
Kotteng	koteŋ
Kou	kəʊ̯
kouert	kəʊ̯ɐt
Koup	kəʊ̯p
Koustall	kəʊ̯ʃtɑl
koz	koːt͡s
kraache	kʁaːχə
kraachen	kʁaːχən
Kraaft	kʁaːft
krabb	kʁɑp
krabbe	kʁɑbə
krabben	kʁɑbən
Kräid	kʁæːɪ̯t
kräijong	kʁæːɪ̯joŋ
kräische	kʁæːɪ̯ʃə
kräischen	kʁæːɪ̯ʃən
kräiz	kʁæːɪ̯t͡s
kräize	kʁæːɪ̯t͡sə
kräizen	kʁæːɪ̯t͡sən
Kräizung	kʁæːɪ̯t͡suŋ
krall	kʁɑll
Kramp	kʁɑmp
Kran	kʁaːn
krank	kʁɑŋk
krankeschwëster	kʁɑŋkəʃwəstɐ
Krankheet	kʁɑŋkheːt
krankheetskeim	kʁɑŋkheːt͡skɑɪ̯m
Kranz	kʁɑnt͡s
krapp	kʁɑp
krappeg	kʁɑpəɕ
krauche	kʁæːʊ̯χə
krauchen	kʁæːʊ̯χən
krausel	kʁɑʊ̯zəl
krauseleg	kʁɑʊ̯zələɕ
Kraut	kʁæːʊ̯t
Krawatt	kʁɑvɑt
kraze	kʁaːt͡sə
krazen	kʁaːt͡sən
kréckele	kʁekələ
kréckelen	kʁekələn
Kreditkaart	kʁeditkaːʁt
Kreemche	kʁeːmɕə
Kreemchen	kʁeːmɕən
Krees	kʁeːs
Kreesch	kʁeːʃ
kregéile	kʁəɡɜɪ̯lə
kregéilen	kʁəɡɜɪ̯lən
kréi	kʁɜɪ̯
kréie	kʁɜɪ̯ə
kréien	kʁɜɪ̯ən
kréiena	kʁɜɪ̯ənaː
kréimer	kʁɜɪ̯mɐ
Kréischel	kʁɜɪ̯ʃəl
kréischelsheck	kʁɜɪ̯ʃəlshæk
krëpeng	kʁəpeŋ
Krëpp	kʁəp
krëppel	kʁəpəl
krëppeleg	kʁəpələɕ
kretsch	kʁæt͡ʃ
krich	kʁiɕ
kriddeleg	kʁidələɕ
Kriibs	kʁiːps
Krimi	kʁimiː
kristall	kʁistɑl
kriten	kʁiːtən
kritiséiere	kʁitizɜɪ̯əʁə
kritiséieren	kʁitizɜɪ̯əʁən
krokodill	kʁokodil
Krom	kʁoːm
kromm	kʁom
Krop	kʁoːp
krou	kʁəʊ̯
Kroun	kʁəʊ̯n
Krunn	kʁun
kruppschank	kʁupʃɑŋk
krut	kʁuːt
kruten	kʁuːtən
Kuch	kuχ
kucke	kukə
kucken	kukən
Kuddelfleck	kudəlflæk
Kueb	kuə̯p
Kuebe	kuə̯bə
Kueben	kuə̯bən
Kueder	kuə̯dɐ
Kuel	kuə̯l
Kuerf	kuɐf
kuerz	kuɐt͡s
kuerze	kuɐt͡sə
kuerzen	kuɐt͡sən
kuerzsichteg	kuɐt͡sziɕtəɕ
Kugel	kuʁəl
kulang	kulɑŋ
Kulisse	kulise
Kulissen	kulisen
Kummer	kumɐ
Künstler	kynstlɐ
Kupplung	kupluŋ
Kur	kuːɐ
kurzschluss	kuɐt͡sʃlus
Kuss	kus
Kuuscht	kuːʃt
kuuschteg	kuːʃtəɕ
Kuuschtert	kuːʃtɐt
Laach	laːχ
laache	laːχə
laachen	laːχən
laang	laːŋ
laanscht	laːnʃt
laanschtkomme	laːnʃtkomə
laanschtkommen	laːnʃtkomən
laascht	laːʃt
labber	lɑbɐ
Lach	lɑχ
lächele	læɕələ
lächelen	læɕələn
lächerlech	læɕɐləɕ
lackele	lɑkələ
lackeleg	lɑkələɕ
lackelen	lɑkələn
laf	laːf
lafe	laːfə
lafen	laːfən
Läffel	læfəl
läffelsgeschir	læfəlsɡəʃiɐ̯
Läich	læːɪ̯ɕ
Läif	læːɪ̯f
läilech	læːɪ̯ləɕ
läinduch	læːɪ̯nduχ
läinzeeche	læːɪ̯nt͡seːɕə
läinzeechen	læːɪ̯nt͡seːɕən
laitue	lɛːty
laitue	lɛːtyː
lämmche	læmɕə
lämmchen	læmɕən
land	lɑnt
lande	lɑndə
landen	lɑndən
Landkaart	lɑntkaːʁt
Landschaft	lɑnt͡ʃɑft
Landstrooss	lɑnt͡ʃtʁoːs
Landung	lɑnduŋ
landwirt	lɑntviʁt
länge	læŋə
längen	læŋən
Längt	læŋt
langust	lɑŋɡust
Langweil	lɑŋvɑɪ̯l
langweile	lɑŋvɑɪ̯lə
langweileg	lɑŋvɑɪ̯ləɕ
langweilen	lɑŋvɑɪ̯lən
Lann	lɑn
Lanz	lɑnt͡s
läppche	læpɕə
Läppchen	læpɕən
läsche	læʃə
läschen	læʃən
lass	lɑs
lassgi	lɑsɡi
lassginn	lɑsɡin
lassgoe	lɑsɡoːə
lassgoen	lɑsɡoːən
lassloosse	lɑsloːsə
lassloossen	lɑsloːsən
lästeg	læstəɕ
Lastik	lɑstik
laude	lɑʊ̯də
lauden	lɑʊ̯dən
Lauer	lɑʊ̯ɐ
lauere	lɑʊ̯əʁə
laueren	lɑʊ̯əʁən
laufbursch	lɑʊ̯fbuʁʃ
Laun	lɑʊ̯n
launesch	lɑʊ̯nəʃ
laus	læːʊ̯s
lauschtere	læːʊ̯ʃtəʁə
lauschteren	læːʊ̯ʃtəʁən
lauter	læːʊ̯tɐ
lautspriecher	læːʊ̯t͡ʃpʁiə̯ɕɐ
Lavabo	lɑvɑboː
Lavendel	lɑvændəl
Lawin	lɑviːn
lecke	lækə
lecken	lækən
lee	leː
leechne	leːɕnə
leechnen	leːɕnən
leed	leːt
leede	leːdə
leeden	leːdən
Leeder	leːdɐ
leeën	leːən
leem	leːm
leeschte	leːʃtə
leeschten	leːʃtən
Leeschtung	leːʃtuŋ
lëfte	ləftə
lëften	ləftən
leide	lɑɪ̯də
leiden	lɑɪ̯dən
Leidenschaft	lɑɪ̯dənʃɑft
leider	lɑɪ̯dɐ
leie	lɑɪ̯ə
léie	lɜɪ̯ə
leien	lɑɪ̯ən
léien	lɜɪ̯ən
Leier	lɑɪ̯ɐ
Léier	lɜɪ̯ɐ
Léierbouf	lɜɪ̯ɐbəʊ̯f
leiere	lɑɪ̯əʁə
léiere	lɜɪ̯əʁə
leieren	lɑɪ̯əʁən
léieren	lɜɪ̯əʁən
Léierin	lɜɪ̯əʁin
léierjong	lɜɪ̯ɐjoŋ
léif	lɜɪ̯f
léift	lɜɪ̯ft
léine	lɜɪ̯nə
léinen	lɜɪ̯nən
léise	lɜɪ̯zə
Léisegeld	lɜɪ̯zəɡælt
léisen	lɜɪ̯zən
léislech	lɜɪ̯sləɕ
Léisung	lɜɪ̯zuŋ
leit	lɑɪ̯t
Leitung	lɑɪ̯tuŋ
léiw	lɜɪ̯f
léiweckelche	lɜɪ̯vækəlɕə
léiweckelchen	lɜɪ̯vækəlɕən
léiwemailche	lɜɪ̯vəmɑɪ̯lɕə
léiwemailchen	lɜɪ̯vəmɑɪ̯lɕən
Lektioun	læksjəʊ̯n
lëmmel	ləməl
lëmmelzeg	ləməlt͡səɕ
léngent	leŋənt
Léngt	leŋt
lénks	leŋks
lënnere	lənəʁə
lënneren	lənəʁən
Lëns	ləns
Leopard	leopaːʁt
Lëppestëft	ləpəʃtəft
lëps	ləps
lescht	læʃt
lëscht	ləʃt
leschte	læʃtə
lëschteg	ləʃtəɕ
leschten	læʃtən
Lëtzebuerg	lət͡səbuɐɕ
lëtzebuerger	lət͡səbuɐjɐ
Lëtzebuergerin	lət͡səbuɐjəʁin
lëtzebuergesch	lət͡səbuɐjəʃ
libell	libæl
liberal	libəʁaːl
librairie	libʁæʁiː
Lidd	lit
liddereg	lidəʁəɕ
Lidderhanes	lidɐhaːnəs
Lieder	liə̯dɐ
liefkuch	liə̯fkuχ
lies	liə̯s
liese	liə̯zə
liesen	liə̯zən
Lieser	liə̯zɐ
liewe	liə̯ve
lieweg	liə̯vəɕ
liewen	liə̯ven
Liewer	liə̯veʁ
liewerkniddel	liə̯veʁknidəl
liewesgeféierlech	liə̯vesɡəfɜɪ̯ɐləɕ
lieweskraaft	liə̯veskʁaːft
liewesmidd	liə̯vesmit
liewesraum	liə̯vesʁæːʊ̯m
Lift	lift
Lige	liʑə
Ligen	liʑən
Ligener	liʑənɐ
Ligestull	liːʑəʃtul
liicht	liːɕt
Liichtegkeet	liːɕtəɕkeːt
Liichtmëssdag	liːɕtməsdaːχ
liichtsënneg	liːɕtzənəɕ
Limonad	limonaːt
Lineal	lineaːl
Liter	litɐ
living	liviŋ
liwwere	livəʁə
liwweren	livəʁən
Liwwerwon	livɐvoːn
lo	loː
Locataire	lokɑtɛːʁ
Loft	loft
Loftballon	loftbɑlɑ̃ː
Lokomotiv	lokomotiːf
lokomotiven	lokomotiːvən
lokomotivführer	lokomotiːffyːʁɐ
Lomp	lomp
long	loŋ
loosse	loːsə
loossen	loːsən
lorberblat	lɔʁbɐblaːt
losange	lozɑ̃ːʃ
Loscht	loʃt
louche	luʃ
Loun	ləʊ̯n
loune	ləʊ̯nə
lounen	ləʊ̯nən
lous	ləʊ̯s
loyer	lwɑjeː
luede	luə̯də
lueden	luə̯dən
Luef	luə̯f
lues	luə̯s
Lupp	lup
lüster	lystɐ
Lut	luːt
lutsch	lut͡ʃ
lutsche	lut͡ʃə
lutschen	lut͡ʃən
Luucht	luːχt
luuchteschalter	luːχtəʃɑltɐ
luusse	luːsə
luusseg	luːsəɕ
luussen	luːsən
luxuriéis	luksuʁjɜɪ̯s
Luxus	luksus
lycée	liseː
ma	mɑ
maache	maːχə
maachen	maːχən
maans	maːns
Maart	maːʁt
Maartplaz	maːʁtplaːt͡s
mächteg	mæɕtəɕ
mackeg	mɑkəɕ
Madame	mɑdɑm
Mäerche	mɛɐɕə
Mäerchen	mɛɐɕən
Mäerder	mɛɐdɐ
mäerderesch	mɛɐdəʁəʃ
Mäerz	mɛɐt͡s
Magnéit	mɑɡnɜɪ̯t
mäifelche	mæːɪ̯fəlɕə
Mäifelchen	mæːɪ̯fəlɕən
maillot	mɑjoː
mäin	mæːɪ̯n
Malaise	mɑlɛːs
malle	mɑl
mam	mɑm
Mama	mɑmaː
manchett	mɑ̃ːʃæt
mandel	mɑndəl
mandele	mɑndələ
mandelen	mɑndələn
manéierlech	mɑnɜɪ̯ɐləɕ
Manktem	mɑŋktəm
mann	mɑn
manner	mɑnɐ
mannerjäreg	mɑnɐjɛːʁəɕ
männlech	mænləɕ
mansard	mɑ̃ːsaːʁ
Mantel	mɑntəl
mantelbriet	mɑntəlbʁiə̯t
Mapp	mɑp
mar	maːʁ
Marber	mɑʁbɐ
Märei	mæʁɑɪ̯
Märel	mɛːʁəl
margréitche	maːʁɡʁɜɪ̯t͡ɕə
margréitchen	maːʁɡʁɜɪ̯t͡ɕən
Marionett	mɑʁionæt
Masch	mɑʃ
Mask	mɑsk
maskéieren	mɑskɜɪ̯əʁən
Mass	mɑs
Massage	mɑsaːʃ
Massaker	mɑsɑkɐ
masseg	mɑsəɕ
masseur	mɑsœːʁ
masseuse	mɑsøːs
mast	mɑst
mastik	mɑstik
masutt	mɑzut
mat	mɑt
matbrénge	mɑtbʁeŋə
matbréngen	mɑtbʁeŋən
matdeele	mɑtdeːlə
matdeelen	mɑtdeːlən
matenee	mɑdəneː
mateneen	mɑdəneːn
Material	mɑteʁjaːl
matgoe	mɑtɡoːə
matgoen	mɑtɡoːən
Mathematik	mɑtemaːtik
mathuele	mɑthuə̯lə
mathuelen	mɑthuə̯lən
Matleed	mɑtleːt
Matrass	mɑtʁɑs
Matrous	mɑtʁəʊ̯s
matschaffe	mɑt͡ʃɑfə
matschaffen	mɑt͡ʃɑfən
matt	mɑt
Mauer	mɑʊ̯ɐ
Maufel	mæːʊ̯fəl
Maulef	mæːʊ̯ləf
Maulkuerf	mæːʊ̯lkuɐf
Maus	mæːʊ̯s
mauséiercheszalot	mɑʊ̯zɜɪ̯ɐɕəst͡sɑloːt
Mécanicien	meːkɑnisjɛ̃ː
mech	məɕ
méchs	məɕs
Méck	mek
meckere	mækəʁə
meckeren	mækəʁən
Medail	mədɑɪ̯l
Medezin	mədət͡sin
Medikament	meːdikɑmænt
mee	meː
Meedche	meːt͡ɕə
Meedchen	meːt͡ɕən
meederchesnumm	meːdɐɕəsnum
Meenung	meːnuŋ
meeréische	meːʁɜɪ̯sjə
meeréischen	meːʁɜɪ̯sjən
meescht	meːʃt
meeschtens	meːʃtəns
meeschter	meːʃtɐ
Meessel	meːsəl
meessele	meːsələ
meesselen	meːsələn
Mehrzahl	meːɐt͡saːl
méi	mɜɪ̯
meide	mɑɪ̯də
meiden	mɑɪ̯dən
méie	mɜɪ̯ə
méien	mɜɪ̯ən
méiglech	mɜɪ̯ʑləɕ
Méiglechkeet	mɜɪ̯ʑləɕkeːt
méiglechst	mɜɪ̯ʑləɕst
Méimaschinn	mɜɪ̯mɑʃin
Méindeg	mɜɪ̯ndəɕ
méindes	mɜɪ̯ndəs
méintlaang	mɜɪ̯ntlaːŋ
méisseg	mɜɪ̯səɕ
Méiw	mɜɪ̯f
méiwe	mɜɪ̯və
méiwen	mɜɪ̯vən
melde	mældə
melden	mældən
Meldung	mælduŋ
mëll	məl
melle	mælə
Mëllech	mələɕ
mëllechquoten	mələɕkwoːtən
mëllechzant	mələɕt͡sɑnt
mellen	mælən
mëller	məlɐ
meloun	mələʊ̯n
mëlz	məlt͡s
member	mɑ̃ːmbɐ
Memberen	mɑ̃ːmbəʁən
mëndlech	məndləɕ
mëndlecht	məndləɕt
meng	meŋ
menge	mæŋə
menge	meŋə
mengem	meŋəm
mengen	mæŋən
mengen	meŋən
menger	meŋɐ
Mënsch	mənʃ
