Form	Pronunciation
accordant	a.kɔʁ.ˈdã
accorde	a.kɔʁ.ˈdə
accordee	a.kɔʁ.ˈdi
accordees	a.kɔʁ.ˈdi
accordent	a.kɔʁ.ˈdə
accordeon	a.kɔʁ.ˈdõ
accordeoniste	a.kɔʁ.dɔ.nis.ˈtə
accordeonistes	a.kɔʁ.dɔ.nis.ˈtə
accordeons	a.kɔʁ.ˈdõ
accorder	a.kɔʁ.ˈde
accordera	a.kɔʁ.də.ˈʁa
accorderai	a.kɔʁ.də.ˈʁɛ
accorderaient	a.kɔʁ.də.ˈʁɛ
accorderait	a.kɔʁ.də.ˈʁɛ
accorderent	a.kɔʁ.də.ˈʁã
accorderez	a.kɔʁ.də.ˈʁe
accorderions	a.kɔʁ.də.ˈʁjõ
accorderons	a.kɔʁ.də.ˈʁõ
accorderont	a.kɔʁ.də.ˈʁõ
accordes	a.kɔʁ.ˈdə
accordeur	a.kɔʁ.ˈdœʁ
accordez	a.kɔʁ.ˈde
accordions	a.kɔʁ.ˈdjõ
accordons	a.kɔʁ.ˈdõ
accords	a.ˈkɔʁ
accorte	a.kɔʁ.ˈtə
accortes	a.kɔʁ.ˈtə
accosta	a.kɔs.ˈta
accostage	a.kɔs.ˈtaʒ
accostaient	a.kɔs.ˈtɛ
accostant	a.kɔs.ˈtã
accoste	a.kɔs.ˈtə
accostent	a.kɔs.ˈtə
accoster	a.kɔs.ˈte
accostera	a.kɔs.tə.ˈʁa
accotements	a.kɔ.tə.ˈmã
accoucha	a.ku.ˈʃa
accouchaient	a.ku.ˈʃɛ
accouchait	a.ku.ˈʃɛ
accouchant	a.ku.ˈʃã
accouche	a.ˈkuʃ
accouchee	a.ku.ˈʃi
accouchees	a.ku.ˈʃi
accouchement	a.ku.ʃə.ˈmã
accouchements	a.ku.ʃə.ˈmã
accouchent	a.ˈkuʃ
accoucher	a.ku.ˈʃe
accouchera	a.ku.ʃə.ˈʁa
accoucheur	a.ku.ˈʃœʁ
accoucheurs	a.ku.ˈʃœʁ
accoucheuse	a.ku.ˈʃœz
accoucheuses	a.ku.ˈʃœz
accoude	a.ˈkud
accoudee	a.ku.ˈdi
accouder	a.ku.ˈde
accoudes	a.ˈkud
accoudoir	a.ku.ˈdwaʁ
accoudoirs	a.ku.ˈdwaʁ
accouple	a.ku.ˈplə
accouplees	a.ku.ˈpli
accouplement	a.ku.plə.ˈmã
accouplements	a.ku.plə.ˈmã
accouplent	a.ku.ˈplə
accoupler	a.ku.ˈple
accouples	a.ku.ˈplə
accouraient	a.ku.ˈʁɛ
accourait	a.ku.ˈʁɛ
accourant	a.ku.ˈʁã
accourent	a.ˈkuʁ
accourez	a.ku.ˈʁe
accourir	a.ku.ˈʁiʁ
accourt	a.ˈkuʁ
accouru	a.ku.ˈʁy
accourue	a.ku.ˈʁy
accourues	a.ku.ˈʁy
accoururent	a.ku.ˈʁyʁ
accourus	a.ku.ˈʁy
accourut	a.ku.ˈʁy
accoutre	a.ku.ˈtʁə
accoutres	a.ku.ˈtʁə
accoutumance	a.ku.ty.ˈmãs
accoutume	a.ku.ˈtym
accoutumee	a.ku.ty.ˈmi
accoutumees	a.ku.ty.ˈmi
accoutumer	a.ku.ty.ˈme
accoutumes	a.ku.ˈtym
accre	akʁ
accreditait	a.kʁə.di.ˈtɛ
accreditant	a.kʁə.di.ˈtã
accredite	a.kʁə.ˈdit
accreditee	a.kʁə.di.ˈti
accreditees	a.kʁə.di.ˈti
accreditent	a.kʁə.di.ˈtã
accrediter	a.kʁə.di.ˈte
accrediterait	a.kʁə.di.tə.ˈʁɛ
accredites	a.kʁə.ˈdit
accroc	a.ˈkʁo
accrocha	a.kʁɔ.ˈʃa
accrochage	a.kʁɔ.ˈʃaʒ
accrochages	a.kʁɔ.ˈʃaʒ
accrochaient	a.kʁɔ.ˈʃɛ
accrochais	a.kʁɔ.ˈʃɛ
accrochait	a.kʁɔ.ˈʃɛ
accrochant	a.kʁɔ.ˈʃã
accroche	a.ˈkʁɔʃ
accroche-coeur	a.kʁɔ.ʃə.ˈkœʁ
accrochee	a.kʁɔ.ˈʃi
accrochees	a.kʁɔ.ˈʃi
accrochent	a.ˈkʁɔʃ
accrocher	a.kʁɔ.ˈʃe
accrochera	a.kʁɔ.ʃə.ˈʁa
accrocheraient	a.kʁɔ.ʃə.ˈʁɛ
accrocherait	a.kʁɔ.ʃə.ˈʁɛ
accrocherent	a.kʁɔ.ʃə.ˈʁã
accrocheront	a.kʁɔ.ʃə.ˈʁõ
accroches	a.ˈkʁɔʃ
accrochez	a.kʁɔ.ˈʃe
accrochons	a.kʁɔ.ˈʃõ
accrocs	a.ˈkʁo
accroire	a.ˈkʁwaʁ
accroissaient	a.kʁwa.ˈsɛ
accroissait	a.kʁwa.ˈsɛ
accroissant	a.kʁwa.ˈsã
accroisse	a.ˈkʁwas
accroissement	a.kʁwa.sə.ˈmã
accroissements	a.kʁwa.sə.ˈmã
accroissent	a.ˈkʁwas
accroissons	a.kʁwa.ˈsõ
accroit	a.ˈkʁwa
accroitra	a.kʁwa.ˈtʁa
accroitraient	a.kʁwa.tʁɛ.ˈã
accroitrait	a.kʁwa.ˈtʁɛ
accroitre	a.kʁwa.ˈtʁə
accroitront	a.kʁwa.ˈtʁõ
accroupi	a.kʁu.ˈpi
accroupie	a.kʁu.ˈpi
accroupies	a.kʁu.ˈpi
accroupis	a.kʁu.ˈpi
accroupissent	a.kʁu.ˈpis
accroupit	a.kʁu.ˈpi
accru	a.ˈkʁy
accrue	a.ˈkʁy
accrues	a.ˈkʁy
accrus	a.ˈkʁy
accrut	a.ˈkʁy
accueil	a.ˈkœj
accueillaient	a.kœ.ˈjɛ
accueillait	a.kœ.ˈjɛ
accueillant	a.kœ.ˈjã
accueillante	a.kœ.ˈjãt
accueillantes	a.kœ.ˈjãt
accueillants	a.kœ.ˈjã
accueille	a.ˈkœj
accueillent	a.ˈkœj
accueillera	a.kœ.jə.ˈʁa
accueilleraient	a.kœ.jə.ˈʁɛ
accueillerait	a.kœ.jə.ˈʁɛ
accueillerons	a.kœ.jə.ˈʁõ
accueilleront	a.kœ.jə.ˈʁõ
accueillez	a.kœ.ˈje
accueilli	a.kœ.ˈji
accueillie	a.kœ.ˈji
accueillies	a.kœ.ˈji
accueillir	a.kœ.ˈjiʁ
accueillirent	a.kœ.ˈjiʁ
accueillis	a.kœ.ˈji
accueillit	a.kœ.ˈji
accueillons	a.kœ.ˈjõ
accueils	a.ˈkœj
acculait	a.ky.ˈlɛ
acculant	a.ky.ˈlã
accule	a.ˈkyl
acculee	a.ky.ˈli
acculees	a.ky.ˈli
acculent	a.ˈkyl
acculer	a.ky.ˈle
acculerait	a.ky.lə.ˈʁɛ
accules	a.ˈkyl
accumula	a.ky.my.ˈla
accumulaient	a.ky.my.ˈlɛ
accumulait	a.ky.my.ˈlɛ
accumulant	a.ky.my.ˈlã
accumulateur	a.ky.my.la.ˈtœʁ
accumulateurs	a.ky.my.la.ˈtœʁ
accumulation	a.ky.my.la.ˈsjõ
accumulations	a.ky.my.la.ˈsjõ
accumule	a.ky.ˈmyl
accumulee	a.ky.my.ˈli
accumulees	a.ky.my.ˈli
accumulent	a.ky.ˈmyl
accumuler	a.ky.my.ˈle
accumulera	a.ky.my.lə.ˈʁa
accumuleraient	a.ky.my.lə.ˈʁɛ
accumulerait	a.ky.my.lə.ˈʁɛ
accumulerent	a.ky.my.lə.ˈʁã
accumules	a.ky.ˈmyl
accumulons	a.ky.my.ˈlõ
accusa	a.ky.ˈza
accusaient	a.ky.ˈzɛ
accusait	a.ky.ˈzɛ
accusant	a.ky.ˈzã
accusateur	a.ky.za.ˈtœʁ
accusateurs	a.ky.za.ˈtœʁ
accusation	a.ky.za.ˈsjõ
accusations	a.ky.za.ˈsjõ
accusatoire	a.ky.za.ˈtwaʁ
accusatoires	a.ky.za.ˈtwaʁ
accusatrice	a.ky.za.ˈtʁis
accusatrices	a.ky.za.ˈtʁis
accuse	a.ˈkyz
accusee	a.ky.ˈzi
accusees	a.ky.ˈzi
accusent	a.ˈkyz
accuser	a.ky.ˈze
accusera	a.ky.zə.ˈʁa
accuseraient	a.ky.zə.ˈʁɛ
accuserait	a.ky.zə.ˈʁɛ
accuserent	a.ky.zə.ˈʁã
accuseront	a.ky.zə.ˈʁõ
accuses	a.ˈkyz
accusez	a.ky.ˈze
accusons	a.ky.ˈzõ
acerbe	a.sɛʁ.ˈbə
acerbes	a.sɛʁ.ˈbə
acere	a.ˈsəʁ
aceree	a.sə.ˈʁi
acerees	a.sə.ˈʁi
aceres	a.ˈsəʁ
acetique	a.sə.ˈtik
acetone	a.sə.ˈtɔn
acetylene	a.sə.ti.ˈlən
achalande	a.ʃa.ˈlãd
achalandee	a.ʃa.lã.ˈdi
achalandees	a.ʃa.lã.ˈdi
achalandes	a.ʃa.ˈlãd
acharna	a.ʃa.ˈʁna
acharnaient	a.ʃa.ˈʁnɛ
acharnait	a.ʃa.ˈʁnɛ
acharnant	a.ʃa.ˈʁnã
acharne	a.ʃa.ˈʁnə
acharnee	a.ʃa.ˈʁni
acharnees	a.ʃa.ˈʁni
acharnement	a.ʃa.ʁnə.ˈmã
acharnent	a.ʃa.ˈʁnə
acharner	a.ʃa.ˈʁne
acharnera	a.ʃa.ʁnə.ˈʁa
acharnerait	a.ʃa.ʁnə.ˈʁɛ
acharnerent	a.ʃa.ʁnə.ˈʁã
acharnes	a.ʃa.ˈʁnə
achat	a.ˈʃa
achats	a.ˈʃa
acheminaient	a.ʃə.mi.ˈnɛ
acheminait	a.ʃə.mi.ˈnɛ
acheminant	a.ʃə.mi.ˈnã
achemine	a.ʃə.ˈmin
acheminee	a.ʃə.mi.ˈni
acheminees	a.ʃə.mi.ˈni
acheminement	a.ʃə.mi.nə.ˈmã
acheminements	a.ʃə.mi.nə.ˈmã
acheminent	a.ʃə.ˈmin
acheminer	a.ʃə.mi.ˈne
acheminera	a.ʃə.mi.nə.ˈʁa
acheminerait	a.ʃə.mi.nə.ˈʁɛ
achemineront	a.ʃə.mi.nə.ˈʁõ
achemines	a.ʃə.ˈmin
acheminons	a.ʃə.mi.ˈnõ
acheta	a.ʃə.ˈta
achetai	a.ʃə.ˈtɛ
achetaient	a.ʃə.ˈtɛ
achetais	a.ʃə.ˈtɛ
achetait	a.ʃə.ˈtɛ
achetant	a.ʃə.ˈtã
achete	a.ˈʃət
achetee	a.ʃə.ˈti
achetees	a.ʃə.ˈti
achetent	a.ʃə.ˈtã
acheter	a.ʃə.ˈte
achetera	a.ʃə.tə.ˈʁa
acheterai	a.ʃə.tə.ˈʁɛ
acheteraient	a.ʃə.tə.ʁɛ.ˈã
acheterait	a.ʃə.tə.ˈʁɛ
acheterent	a.ʃə.tə.ˈʁã
acheterez	a.ʃə.tə.ˈʁe
acheterons	a.ʃə.tə.ˈʁõ
acheteront	a.ʃə.tə.ˈʁõ
achetes	a.ˈʃət
acheteur	a.ʃə.ˈtœʁ
acheteurs	a.ʃə.ˈtœʁ
acheteuse	a.ʃə.ˈtœz
acheteuses	a.ʃə.ˈtœz
achetez	a.ʃə.ˈte
achetions	a.ʃə.ˈtjõ
achetons	a.ʃə.ˈtõ
acheva	a.ʃə.ˈva
achevaient	a.ʃə.ˈvɛ
achevait	a.ʃə.ˈvɛ
achevant	a.ʃə.ˈvã
acheve	a.ˈʃəv
achevee	a.ʃə.ˈvi
achevees	a.ʃə.ˈvi
achevement	a.ʃə.və.ˈmã
achevements	a.ʃə.və.ˈmã
achevent	a.ʃə.ˈvã
achever	a.ʃə.ˈve
achevera	a.ʃə.və.ˈʁa
acheveraient	a.ʃə.və.ʁɛ.ˈã
acheverait	a.ʃə.və.ˈʁɛ
acheverent	a.ʃə.və.ˈʁã
acheveront	a.ʃə.və.ˈʁõ
acheves	a.ˈʃəv
achevons	a.ʃə.ˈvõ
achille	a.ˈʃil
achoppa	a.ʃɔ.ˈpa
achoppaient	a.ʃɔ.ˈpɛ
achoppait	a.ʃɔ.ˈpɛ
achoppant	a.ʃɔ.ˈpã
achoppe	a.ˈʃɔp
achoppement	a.ʃɔ.pə.ˈmã
achoppent	a.ˈʃɔp
achopper	a.ʃɔ.ˈpe
achrafiye	a.ʃʁa.ˈfij
acide	a.ˈsid
acides	a.ˈsid
acidification	a.si.di.fi.ka.ˈsjõ
acidite	a.si.ˈdit
acidites	a.si.ˈdit
acidule	a.si.ˈdyl
acidulee	a.si.dy.ˈli
acidulees	a.si.dy.ˈli
acidules	a.si.ˈdyl
acier	a.ˈsje
acierie	a.si.ˈʁi
acieries	a.si.ˈʁi
aciers	a.ˈsje
acker	a.ˈkɛʁ
acne	akn
acolyte	a.kɔ.ˈlit
acolytes	a.kɔ.ˈlit
acompte	a.ˈkõt
acomptes	a.ˈkõt
acoquine	a.kɔ.ˈkin
acoquinee	a.kɔ.ki.ˈni
acoquiner	a.kɔ.ki.ˈne
acoquines	a.kɔ.ˈkin
acores	a.ko.ˈʁɛs
acousticien	a.kus.ti.ˈsjẽ
acousticiens	a.kus.ti.ˈsjẽ
acoustique	a.kus.ˈtik
acoustiques	a.kus.ˈtik
acp	a.se.ˈpe
acqueduc	a.kə.ˈdyk
acqueraient	a.kə.ʁɛ.ˈã
acquerait	a.kə.ˈʁɛ
acquerant	a.kə.ˈʁã
acquereur	a.kə.ˈʁœʁ
acquereurs	a.kə.ˈʁœʁ
acquereuse	a.kə.ˈʁœz
acquerir	a.kə.ˈʁiʁ
acquerra	a.kɛ.ˈʁa
acquerrait	a.kɛ.ˈʁɛ
acquerront	a.kɛ.ˈʁõ
acquets	a.ˈkɛ
acquiere	a.ˈkiʁ
acquierent	a.ki.ˈʁã
acquiert	a.ˈkjɛʁ
acquiescant	a.kjɛs.ˈkã
acquiesce	a.ˈkjɛs
acquiescement	a.kjɛ.sə.ˈmã
acquiescent	a.ˈkjɛs
acquiescer	a.kjɛ.ˈse
acquirent	a.ˈkiʁ
acquis	a.ˈki
acquise	a.ˈkiz
acquises	a.ˈkiz
acquisition	a.ki.zi.ˈsjõ
acquisitions	a.ki.zi.ˈsjõ
acquit	a.ˈki
acquitta	a.ki.ˈta
acquittaient	a.ki.ˈtɛ
acquittait	a.ki.ˈtɛ
acquittant	a.ki.ˈtã
acquitte	a.ˈkit
acquittee	a.ki.ˈti
acquittees	a.ki.ˈti
acquittement	a.ki.tə.ˈmã
acquittements	a.ki.tə.ˈmã
acquittent	a.ˈkit
acquitter	a.ki.ˈte
acquittera	a.ki.tə.ˈʁa
acquitterait	a.ki.tə.ˈʁɛ
acquitterent	a.ki.tə.ˈʁã
acquitteront	a.ki.tə.ˈʁõ
acquittes	a.ˈkit
acquittez	a.ki.ˈte
acre	akʁ
acres	akʁ
acrete	a.ˈkʁət
acrimonie	a.kʁi.mɔ.ˈni
acrimonieuse	a.kʁi.mɔn.ˈjœz
acrimonieuses	a.kʁi.mɔn.ˈjœz
acrimonieux	a.kʁi.mɔn.ˈjə
acrobate	a.kʁɔ.ˈbat
acrobates	a.kʁɔ.ˈbat
acrobatie	a.kʁɔ.ba.ˈsi
acrobaties	a.kʁɔ.ba.ˈsi
acrobatique	a.kʁɔ.ba.ˈtik
acrobatiques	a.kʁɔ.ba.ˈtik
acronyme	a.kʁɔ.ˈnim
acropole	a.kʁɔ.ˈpɔl
acrostiche	a.kʁɔs.ˈtiʃ
acrylique	a.kʁi.ˈlik
acryliques	a.kʁi.ˈlik
acte	a.ˈktə
actes	a.ˈktə
acteur	a.ˈktœʁ
acteurs	a.ˈktœʁ
actif	a.ˈktif
actifs	a.ˈktif
actinides	a.kti.ˈnid
action	a.ˈksjõ
actionnaient	a.ksjɔ.ˈnɛ
actionnaire	a.ksjɔ.ˈnɛʁ
actionnaires	a.ksjɔ.ˈnɛʁ
actionnait	a.ksjɔ.ˈnɛ
actionnant	a.ksjɔ.ˈnã
actionnariat	a.ksjɔ.na.ˈʁja
actionnariats	a.ksjɔ.na.ˈʁja
actionne	a.ˈksjɔn
actionnee	a.ksjɔ.ˈni
actionnees	a.ksjɔ.ˈni
actionnent	a.ˈksjɔn
actionner	a.ksjɔ.ˈne
actionnes	a.ˈksjɔn
actions	a.ˈksjõ
activa	a.kti.ˈva
activaient	a.kti.ˈvɛ
activait	a.kti.ˈvɛ
activant	a.kti.ˈvã
activation	a.kti.va.ˈsjõ
active	a.ˈktiv
activee	a.kti.ˈvi
activees	a.kti.ˈvi
activement	a.kti.və.ˈmã
activent	a.ˈktiv
activer	a.kti.ˈve
activeraient	a.kti.və.ˈʁɛ
actives	a.ˈktiv
activisme	a.kti.vi.ˈsmə
activismes	a.kti.vi.ˈsmə
activiste	a.kti.vis.ˈtə
activistes	a.kti.vis.ˈtə
activite	a.kti.ˈvit
activites	a.kti.ˈvit
actrice	a.ˈktʁis
actrices	a.ˈktʁis
actualisant	a.kty.a.li.ˈzã
actualisation	a.kty.a.li.za.ˈsjõ
actualisations	a.kty.a.li.za.ˈsjõ
actualise	a.kty.a.ˈliz
actualisee	a.kty.a.li.ˈzi
actualisees	a.kty.a.li.ˈzi
actualisent	a.kty.a.ˈliz
actualiser	a.kty.a.li.ˈze
actualises	a.kty.a.ˈliz
actualite	a.kty.a.ˈlit
actualites	a.kty.a.ˈlit
actuariel	a.kty.a.ˈʁjɛl
actuarielle	a.kty.a.ˈʁjɛl
actuarielles	a.kty.a.ˈʁjɛl
actuel	a.ˈktɥɛl
actuelle	a.ˈktɥɛl
actuellement	a.ktɥɛ.lə.ˈmã
actuelles	a.ˈktɥɛl
actuels	a.ˈktɥɛl
acuite	a.ˈkɥit
acupuncture	a.ky.põ.ˈktyʁ
adage	a.ˈdaʒ
adagio	a.da.ˈdʒjo
adagios	a.da.ˈdʒjo
adam	a.ˈdã
adamec	a.da.ˈmɛk
adapta	a.da.ˈpta
adaptabilite	a.da.pta.bi.ˈlit
adaptable	a.da.pta.ˈblə
adaptables	a.da.pta.ˈblə
adaptaient	a.da.ˈptɛ
adaptait	a.da.ˈptɛ
adaptant	a.da.ˈptã
adaptateur	a.da.pta.ˈtœʁ
adaptateurs	a.da.pta.ˈtœʁ
adaptation	a.da.pta.ˈsjõ
adaptations	a.da.pta.ˈsjõ
adaptatrice	a.da.pta.ˈtʁis
adapte	a.ˈdapt
adaptee	a.da.ˈpti
adaptees	a.da.ˈpti
adaptent	a.ˈdapt
adapter	a.da.ˈpte
adaptera	a.da.ptə.ˈʁa
adapterait	a.da.ptə.ˈʁɛ
adapterent	a.da.ptə.ˈʁã
adapterons	a.da.ptə.ˈʁõ
adapteront	a.da.ptə.ˈʁõ
adaptes	a.ˈdapt
adaptez	a.da.ˈpte
adaptions	a.da.ˈptjõ
adaptons	a.da.ˈptõ
addis	a.ˈdis
addis-abeba	a.di.sa.be.ˈba
additif	a.di.ˈtif
additifs	a.di.ˈtif
addition	a.di.ˈsjõ
additionnait	a.di.sjɔ.ˈnɛ
additionnant	a.di.sjɔ.ˈnã
additionne	a.di.ˈsjɔn
additionnee	a.di.sjɔ.ˈni
additionnees	a.di.sjɔ.ˈni
additionnel	a.di.sjɔ.ˈnɛl
additionnelle	a.di.sjɔ.ˈnɛl
additionnelles	a.di.sjɔ.ˈnɛl
additionnels	a.di.sjɔ.ˈnɛl
additionnent	a.di.ˈsjɔn
additionner	a.di.sjɔ.ˈne
additionnerait	a.di.sjɔ.nə.ˈʁɛ
additionnes	a.di.ˈsjɔn
additions	a.di.ˈsjõ
additive	a.di.ˈtiv
adduction	a.dy.ˈksjõ
adductions	a.dy.ˈksjõ
adele	a.də.ˈle
adeline	a.də.ˈlin
adenite	a.də.ˈnit
adepte	a.ˈdɛpt
adeptes	a.ˈdɛpt
adequat	a.də.ˈka
adequate	a.də.ˈkat
adequatement	a.də.ka.tə.ˈmã
adequates	a.də.ˈkat
adequation	a.də.ka.ˈsjõ
adequations	a.də.ka.ˈsjõ
adequats	a.də.ˈka
adhera	a.də.ˈʁa
adheraient	a.də.ʁɛ.ˈã
adherait	a.də.ˈʁɛ
adherant	a.də.ˈʁã
adhere	a.ˈdəʁ
adherence	a.də.ˈʁãs
adherences	a.də.ˈʁãs
adherent	a.də.ˈʁã
adherente	a.də.ˈʁãt
adherentes	a.də.ˈʁãt
adherents	a.də.ˈʁã
adherer	a.də.ˈʁe
adherera	a.də.ʁə.ˈʁa
adhereraient	a.də.ʁə.ʁɛ.ˈã
adhererait	a.də.ʁə.ˈʁɛ
adhererent	a.də.ʁə.ˈʁã
adhererons	a.də.ʁə.ˈʁõ
adhereront	a.də.ʁə.ˈʁõ
adherez	a.də.ˈʁe
adherons	a.də.ˈʁõ
adhesif	a.də.ˈzif
adhesifs	a.də.ˈzif
adhesion	a.də.ˈzjõ
adhesions	a.də.ˈzjõ
adhesive	a.də.ˈziv
adhesives	a.də.ˈziv
adieu	a.ˈdjə
adieux	a.ˈdjə
adipeux	a.di.ˈpə
adjacent	a.dʒa.ˈsã
adjacente	a.dʒa.ˈsãt
adjacentes	a.dʒa.ˈsãt
adjacents	a.dʒa.ˈsã
adjectif	a.dʒɛ.ˈktif
adjectifs	a.dʒɛ.ˈktif
adjoignait	a.dʒwa.ˈnjɛ
adjoignant	a.dʒwa.ˈnjã
adjoignent	a.ˈdʒwanj
adjoignit	a.dʒwa.ˈnji
adjoindra	a.dʒwẽ.ˈdʁa
adjoindre	a.dʒwẽ.ˈdʁə
adjoindront	a.dʒwẽ.ˈdʁõ
adjoint	a.ˈdʒwẽ
adjointe	a.ˈdʒwẽt
adjointes	a.ˈdʒwẽt
adjoints	a.ˈdʒwẽ
adjonction	a.dʒõ.ˈksjõ
adjonctions	a.dʒõ.ˈksjõ
adjudant	a.dʒy.ˈdã
adjudants	a.dʒy.ˈdã
adjudicataire	a.dʒy.di.ka.ˈtɛʁ
adjudicataires	a.dʒy.di.ka.ˈtɛʁ
adjudication	a.dʒy.di.ka.ˈsjõ
adjudications	a.dʒy.di.ka.ˈsjõ
adjuge	a.ˈdʒyʒ
adjugea	a.dʒy.ˈʒa
adjugeaient	a.dʒy.ˈʒɛ
adjugeait	a.dʒy.ˈʒɛ
adjugeant	a.dʒy.ˈʒã
adjugee	a.dʒy.ˈʒi
adjugees	a.dʒy.ˈʒi
adjugent	a.ˈdʒyʒ
adjuger	a.dʒy.ˈʒe
adjuges	a.ˈdʒyʒ
adjurait	a.dʒy.ˈʁɛ
adjurant	a.dʒy.ˈʁã
adjure	a.ˈdʒyʁ
adjurent	a.ˈdʒyʁ
adjurer	a.dʒy.ˈʁe
adjurons	a.dʒy.ˈʁõ
adjuvant	a.dʒy.ˈvã
adjuvants	a.dʒy.ˈvã
adler	a.ˈdlɛʁ
admet	a.ˈdmɛ
admets	a.ˈdmɛ
admettaient	a.dmɛ.ˈtɛ
admettait	a.dmɛ.ˈtɛ
admettant	a.dmɛ.ˈtã
admette	a.ˈdmɛt
admettent	a.ˈdmɛt
admettez	a.dmɛ.ˈte
admettions	a.dmɛ.ˈtjõ
admettons	a.dmɛ.ˈtõ
admettra	a.dmɛ.ˈtʁa
admettrai	a.dmɛ.ˈtʁɛ
admettraient	a.dmɛ.ˈtʁɛ
admettrait	a.dmɛ.ˈtʁɛ
admettre	a.dmɛ.ˈtʁə
admettrez	a.dmɛ.ˈtʁe
admettrons	a.dmɛ.ˈtʁõ
admettront	a.dmɛ.ˈtʁõ
administra	a.dmi.nis.ˈtʁa
administraient	a.dmi.nis.ˈtʁɛ
administrait	a.dmi.nis.ˈtʁɛ
administrant	a.dmi.nis.ˈtʁã
administrateur	a.dmi.nis.tʁa.ˈtœʁ
administrateurs	a.dmi.nis.tʁa.ˈtœʁ
administratif	a.dmi.nis.tʁa.ˈtif
administratifs	a.dmi.nis.tʁa.ˈtif
administration	a.dmi.nis.tʁa.ˈsjõ
administrations	a.dmi.nis.tʁa.ˈsjõ
administrative	a.dmi.nis.tʁa.ˈtiv
administrativement	a.dmi.nis.tʁa.ti.və.ˈmã
administratives	a.dmi.nis.tʁa.ˈtiv
administratrice	a.dmi.nis.tʁa.ˈtʁis
administre	a.dmi.nis.ˈtʁə
administree	a.dmi.nis.ˈtʁi
administrees	a.dmi.nis.ˈtʁi
administrent	a.dmi.nis.ˈtʁə
administrer	a.dmi.nis.ˈtʁe
administrera	a.dmi.nis.tʁə.ˈʁa
administrerait	a.dmi.nis.tʁə.ˈʁɛ
administreront	a.dmi.nis.tʁə.ˈʁõ
administres	a.dmi.nis.ˈtʁə
administrons	a.dmi.nis.ˈtʁõ
admira	a.dmi.ˈʁa
admirable	a.dmi.ʁa.ˈblə
admirablement	a.dmi.ʁa.blə.ˈmã
admirables	a.dmi.ʁa.ˈblə
admiraient	a.dmi.ˈʁɛ
admirais	a.dmi.ˈʁɛ
admirait	a.dmi.ˈʁɛ
admirant	a.dmi.ˈʁã
admirateur	a.dmi.ʁa.ˈtœʁ
admirateurs	a.dmi.ʁa.ˈtœʁ
admiratif	a.dmi.ʁa.ˈtif
admiratifs	a.dmi.ʁa.ˈtif
admiration	a.dmi.ʁa.ˈsjõ
admirations	a.dmi.ʁa.ˈsjõ
admirative	a.dmi.ʁa.ˈtiv
admiratives	a.dmi.ʁa.ˈtiv
admiratrice	a.dmi.ʁa.ˈtʁis
admiratrices	a.dmi.ʁa.ˈtʁis
admire	a.ˈdmiʁ
admiree	a.dmi.ˈʁi
admirees	a.dmi.ˈʁi
admirent	a.ˈdmiʁ
admirer	a.dmi.ˈʁe
admirera	a.dmi.ʁə.ˈʁa
admirerait	a.dmi.ʁə.ˈʁɛ
admirerent	a.dmi.ʁə.ˈʁã
admireront	a.dmi.ʁə.ˈʁõ
admires	a.ˈdmiʁ
admirez	a.dmi.ˈʁe
admirions	a.dmi.ˈʁjõ
admirons	a.dmi.ˈʁõ
admis	a.ˈdmi
admise	a.ˈdmiz
admises	a.ˈdmiz
admissible	a.dmi.si.ˈblə
admissibles	a.dmi.si.ˈblə
admission	a.dmi.ˈsjõ
admissions	a.dmi.ˈsjõ
admit	a.ˈdmi
admonestant	a.dmɔ.nɛs.ˈtã
admonestation	a.dmɔ.nɛs.ta.ˈsjõ
admonestations	a.dmɔ.nɛs.ta.ˈsjõ
admoneste	a.dmɔ.nɛs.ˈtə
admonester	a.dmɔ.nɛs.ˈte
admonestes	a.dmɔ.nɛs.ˈtə
adolescence	a.dɔ.lɛ.ˈsãs
adolescences	a.dɔ.lɛ.ˈsãs
adolescent	a.dɔ.lɛ.ˈsã
adolescente	a.dɔ.lɛ.ˈsãt
adolescentes	a.dɔ.lɛ.ˈsãt
adolescents	a.dɔ.lɛ.ˈsã
adolf	a.dɔl.ˈfə
adolphe	a.dɔl.ˈfə
adonis	a.dɔ.ˈnis
adonna	a.dɔ.ˈna
adonnaient	a.dɔ.ˈnɛ
adonnait	a.dɔ.ˈnɛ
adonnant	a.dɔ.ˈnã
adonne	a.ˈdɔn
adonnees	a.dɔ.ˈni
adonnent	a.ˈdɔn
adonner	a.dɔ.ˈne
adonnes	a.ˈdɔn
adopta	a.dɔp.ˈta
adoptables	a.dɔp.ta.ˈblə
adoptaient	a.dɔp.ˈtɛ
adoptait	a.dɔp.ˈtɛ
adoptant	a.dɔp.ˈtã
adoptants	a.dɔp.ˈtã
adopte	a.ˈdɔpt
adoptee	a.dɔp.ˈti
adoptees	a.dɔp.ˈti
adoptent	a.ˈdɔpt
adopter	a.dɔp.ˈte
adoptera	a.dɔp.tə.ˈʁa
adopteraient	a.dɔp.tə.ˈʁɛ
adopterait	a.dɔp.tə.ˈʁɛ
adopterent	a.dɔp.tə.ˈʁã
adopterez	a.dɔp.tə.ˈʁe
adopterons	a.dɔp.tə.ˈʁõ
adopteront	a.dɔp.tə.ˈʁõ
adoptes	a.ˈdɔpt
adoptez	a.dɔp.ˈte
